Title,Price,Page,Image
"Kids Kick Scooter, 3 Wheeled Scooter for Kids, Child/Toddlers Toy, Adjustable Height, Anti-Slip Deck, Flashing Wheel Lights, for Boys/Girls 3-12 Year Old",$30.99,www.amazon.com/Scooter-Toddlers-Adjustable-Anti-Slip-Flashing/dp/B0BZPGQ1QT/ref=sr_1_180?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-180,https://m.media-amazon.com/images/I/41xX1KvVnaL._AC_UL320_.jpg
"BELEEV A1 Scooter for Kids Ages 2-6, 3 Wheel Scooter for Toddlers Girls Boys, PU Light-Up Wheels, 4 Adjustable Height, Lean to Steer, Non-Slip Deck, Three Wheel Kick Push Scooter for Children",$39.99,www.amazon.com/BELEEV-Toddlers-Light-Up-Adjustable-Non-Slip/dp/B0BCNTB7YV/ref=sr_1_181?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-181,https://m.media-amazon.com/images/I/61mah+vQ0cL._AC_UL320_.jpg
"Scooter BMS Mainboard, Electric Scooter Controller BMS Board Battery Control Mainboard Replacement for G30 Max with Screw Fittings",$55.99,www.amazon.com/Mainboard-Electric-Controller-Replacement-Fittings/dp/B0BMQ6DM7K/ref=sr_1_182?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-182,https://m.media-amazon.com/images/I/61YEac1OwvL._AC_UL320_.jpg
"Razor E200 Electric Scooter for Kids Ages 13+ - 8` Pneumatic Tires, 200-Watt Motor, Up to 12 mph and 40 min of Ride Time & Power Core E90 Glow Electric Scooter for Kids Ages 8+ - 90w Hub Motor",Null,www.amazon.com/Razor-E200-Electric-Scooter-Kids/dp/B0C5XK5HL7/ref=sr_1_183?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-183,https://m.media-amazon.com/images/I/51D9vpXVBfL._AC_UL320_.jpg
"Keenso 2PCS Rear Fork Decorative Cover, Rear Fork Decorative Cover Reflective Sticker Fit for Ninebot MAX G30 Electric Scooter",$7.89,www.amazon.com/Keenso-Decorative-Reflective-Sticker-Electric/dp/B08Z86CY2N/ref=sr_1_184?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-184,https://m.media-amazon.com/images/I/412MV+2bIXL._AC_UL320_.jpg
"Ninebot Electric KickScooter for Kids Ages 6-14, 6.2 Mile Range & 8.7 MPH (10MPH/11.2MPH), 130W/150W/180W Motor - E-Scooters for Teens 12 Years and Up, Boys and Girls, with New Cruise Mode",Null,www.amazon.com/Segway-eKickScooter-Lightweight-Certified-Skateboard/dp/B0C5MMB4WR/ref=sr_1_185?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-185,https://m.media-amazon.com/images/I/418Ue1bLWML._AC_UL320_.jpg
"Elevate Duo Youth/Adult Folding Kick Scooter, Ages 8 Years and Up, Kickstand, Max Rider Weight 220 Pounds",$103.75,www.amazon.com/Mongoose-Elevate-Folding-Scooter-Kickstand/dp/B09GJVTKN3/ref=sr_1_186?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-186,https://m.media-amazon.com/images/I/71HE1L4Xq4L._AC_UL320_.jpg
"Scooter Height Adjustable Lean to Steer Flashing PU Wheels 3 Wheel Kick Scooters for Kids Boys Girls",$52.99,www.amazon.com/Banne-Scooter-Adjustable-Flashing-Scooters/dp/B06VWPSS2Z/ref=sr_1_187?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-187,https://m.media-amazon.com/images/I/71XP6cLvaxL._AC_UL320_.jpg
"Ninebot ZING E8 Kids Electric Kick Scooter, Blue & Ninebot D18W Electric KickScooter- 250W Motor, 11.2 Miles Range & 15.5MPH, w/t 10` Pneumatic Tires, Dual Brakes",Null,www.amazon.com/Segway-Ninebot-Electric-KickScooter-Pneumatic/dp/B0CCS9NMZC/ref=sr_1_188?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-188,https://m.media-amazon.com/images/I/41q0FA2rFBL._AC_UL320_.jpg
"VBESTLIFE Aluminum Alloy Electric Scooter High Density Scooter Folding Place Holder Clamp Replacement for M365",$28.98,www.amazon.com/Vbestlife-Aluminum-Electric-Scooter-Replacement/dp/B09FXRDRM7/ref=sr_1_189?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-189,https://m.media-amazon.com/images/I/51aq3U89hDL._AC_UL320_.jpg
"Electric Scooter for Adults, 8.5` Solid Tires 350W Motor Speed 15.8 MPH, Up to 16 Miles, Long Range Battery, Portable Folding Electric Scooters for Adults",Null,www.amazon.com/Electric-Scooter-Battery-Portable-Scooters/dp/B08VGGS58F/ref=sr_1_190?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-190,https://m.media-amazon.com/images/I/51ioSyAsqGS._AC_UL320_.jpg
"2-in-1 Kick Scooter for Kids, 3 LED Light Wheels Toddler Scooter Adjustable Height Handlebars and Removable Seat, Riding Toys for Boys & Girls Aged 1-5",$139.69,www.amazon.com/zoii-Adjustable-Handlebars-Removable-3-5-Fantasy/dp/B0BPCF2L8L/ref=sr_1_191?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-191,https://m.media-amazon.com/images/I/715h1mY6TtL._AC_UL320_.jpg
"Ninebot E22/E25/E45 Electric KickScooter, 300W Motor, 13.7-28 Miles Range & 12.4-18.6 MPH, 9` Dual Density Tires, E-ABS Electronic Brake, Commuter E-Scooter for Adults",Null,www.amazon.com/Segway-Electric-Lightweight-Foldable-Upgraded/dp/B0BN1BQCQ2/ref=sr_1_192?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661164&amp;sprefix=s%2Caps%2C6431&amp;sr=8-192,https://m.media-amazon.com/images/I/41+Sg16+XxL._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  HUDORA Scooter for Kids Ages 6-12 - Scooter for Kids 8 Years and Up, Scooters for Teens 12 Years and Up, Adult Scooter with Big Wheels, Lightweight Durable All-Aluminum Frame Scooter",$80.99,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTozOTA2NTM3ODMwMDY2NDc3OjE2OTA2NjExODQ6c3BfYXRmX25leHQ6MzAwMDAxMzk1OTEzMTAyOjowOjo&amp;url=%2FScooter-Kids-Ages-6-12-Adjustment%2Fdp%2FB0B568KNPP%2Fref%3Dsr_1_193_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661184%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-193-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/615ayhzoPEL._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Bike Helmet for Adults-Electric Bicycle Helmet Classic Cycling Urban Commuter Bike Helmet with Rear LED Light and Detachable Visor for Men Women, Safety Certified for E-Bike Bicycle Road Bike",$69.99,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTozOTA2NTM3ODMwMDY2NDc3OjE2OTA2NjExODQ6c3BfYXRmX25leHQ6MzAwMDE1OTMzMTkzNjAyOjowOjo&amp;url=%2FJunjam-Helmet-Bike-Lights-Bikes%2Fdp%2FB0C3LW9YR3%2Fref%3Dsr_1_194_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661184%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-194-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/61FrnNFS2aL._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  KAMUGO Bike Helmet Kids Toddler, Girls and Boys Bike Helmet Adjustable Helmet for Age 2-8 Years Old, Multi-Sport Helmet for Cycling Skateboard Skating Scooter Helmet",$29.99,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTozOTA2NTM3ODMwMDY2NDc3OjE2OTA2NjExODQ6c3BfYXRmX25leHQ6MzAwMDEzODM3OTE5OTAyOjowOjo&amp;url=%2FKAMUGO-Skateboard-Cycling-Skating-Multi-Sport%2Fdp%2FB089G19QM3%2Fref%3Dsr_1_195_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661184%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-195-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/611ZnId7RIL._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Closca Helmet Loop. Foldable Bike Helmet for Adults. Bicycle and Electric Scooter/Urban Commuter Unisex Helmet. Women and Men.",$63.90,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTozOTA2NTM3ODMwMDY2NDc3OjE2OTA2NjExODQ6c3BfYXRmX25leHQ6MjAwMDczNjk1MDgwNDk4OjowOjo&amp;url=%2FClosca-Foldable-Adults-Electric-Commuter%2Fdp%2FB0B34SKFRZ%2Fref%3Dsr_1_196_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661184%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-196-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9hdGZfbmV4dA%26psc%3D1,https://m.media-amazon.com/images/I/51Gyng7UIhL._AC_UL320_.jpg
"Electric Scooter Hook Fixed Limit Protect Cycle Clip Guard Ring for Nine bot MAX G30",$6.92,www.amazon.com/Electric-Scooter-Protect-XIAO-MI-Nine-bot/dp/B08GYP6QKJ/ref=sr_1_197?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661184&amp;sprefix=s%2Caps%2C6431&amp;sr=8-197,https://m.media-amazon.com/images/I/51ELvRO2okL._AC_UL320_.jpg
"Razor Jr. T3 Kick Scooter",$59.99,www.amazon.com/Razor-Jr-T3-Kick-Scooter/dp/B073XQ5F55/ref=sr_1_198?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661184&amp;sprefix=s%2Caps%2C6431&amp;sr=8-198,https://m.media-amazon.com/images/I/51ysHjvsVwL._AC_UL320_.jpg
"Electric Scooter Front Fork, Shock Absorption High Strength Easy to Install Electric Scooter Front Fork Replacement Professional for Electric Scooter",$35.19,www.amazon.com/Electric-Absorption-Strength-Replacement-Professional/dp/B0B5TF26SV/ref=sr_1_199?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661184&amp;sprefix=s%2Caps%2C6431&amp;sr=8-199,https://m.media-amazon.com/images/I/41nVg20YREL._AC_UL320_.jpg
"BELEEV A2 Scooters for Kids 3 Wheel Kick Scooter for Toddlers Girls Boys, 4 Adjustable Height, Lean to Steer, Light up Wheels, Extra-Wide Board, Easy to Assemble for Children Gift Sport Toys Ages 3-12",$44.72,www.amazon.com/Scooters-Toddlers-Adjustable-Extra-Wide-Lightweight/dp/B07DWVV2W1/ref=sr_1_200?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661184&amp;sprefix=s%2Caps%2C6431&amp;sr=8-200,https://m.media-amazon.com/images/I/61M5oc2YPOL._AC_UL320_.jpg
"6KU Scooter for Kids Ages 3-5 with Flash Wheels, Kids Scooter 4 Adjustable Height, Toddler Scooter Extra-Wide PU LED Wheels, 3 Wheel Scooter for Kids for Girls & Boys Learn to Steer…",$56.97,www.amazon.com/6KU-Toddlers-Adjustable-Extra-Wide-Year-Old/dp/B07T9RQG9X/ref=sr_1_201?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661184&amp;sprefix=s%2Caps%2C6431&amp;sr=8-201,https://m.media-amazon.com/images/I/71-Zchpo03L._AC_UL320_.jpg
"Scooter Fork, Rugged Durable Easily Install Electric Scooter Accessory for M365 M365PRO PRO2",$22.89,www.amazon.com/Scooter-Durable-Install-Electric-Accessory/dp/B09FSLNM8S/ref=sr_1_202?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661184&amp;sprefix=s%2Caps%2C6431&amp;sr=8-202,https://m.media-amazon.com/images/I/51--9dAp23L._AC_UL320_.jpg
"Power Core E100 Electric Scooter for Kids Ages 8+ - 100w Hub Motor, 8` Pneumatic Tire, Up to 11 mph and 60 min Ride Time, for Riders up to 120 lbs & V-17 Youth Multi-Sport Helmet, Magenta",Null,www.amazon.com/Razor-Power-Core-Electric-Scooter/dp/B0BPW9Y4DD/ref=sr_1_203?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661184&amp;sprefix=s%2Caps%2C6431&amp;sr=8-203,https://m.media-amazon.com/images/I/51EAPwZCBEL._AC_UL320_.jpg
"Scooters - Triton 3 Wheel Kick Scooter (Black) - Collapsible Portable Kids Three Wheel Push Scooter - Lightweight Folding Design - High Stability Lean-to-Steer Safety",$61.75,www.amazon.com/Jetson-Scooter-Foldable-Adjustable-Handlebar/dp/B091MJQD3G/ref=sr_1_204?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661184&amp;sprefix=s%2Caps%2C6431&amp;sr=8-204,https://m.media-amazon.com/images/I/51eqT8kuVeS._AC_UL320_.jpg
"Swagtron K2 Three-Wheel Transforming Scooter & Balance Trike, 2-in-1 Adjustable Ride-On for Kids Age 2-5",$27.99,www.amazon.com/Swagtron-Kids-Wheel-Balance-Scooter/dp/B0783SFXSK/ref=sr_1_205?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661184&amp;sprefix=s%2Caps%2C6431&amp;sr=8-205,https://m.media-amazon.com/images/I/61zpX1ipGGL._AC_UL320_.jpg
"YBang Scooter Throttle Grip Throttle Controller for Segway Ninebot Max G30 Electric Scooter Thumb Accelerator Accelerator Replacement",$12.99,www.amazon.com/Throttle-Controller-Electric-Accelerator-Replacement/dp/B09VY5RM2Q/ref=sr_1_206?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661184&amp;sprefix=s%2Caps%2C6431&amp;sr=8-206,https://m.media-amazon.com/images/I/41G3j5VTbyL._AC_UL320_.jpg
"MY6812 Blade Sprocket Motor Electric Scooter 24V 100W High Speed Motor Electric Bike Motor with Sprocket Teeth",$35.16,www.amazon.com/MY6812-Blade-Sprocket-Electric-Scooter/dp/B08B5PR81C/ref=sr_1_207?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661184&amp;sprefix=s%2Caps%2C6431&amp;sr=8-207,https://m.media-amazon.com/images/I/51wZpmgs28L._AC_UL320_.jpg
"13111261 E100 Electric Scooter (Pink) & V-17 Youth Multi-Sport Helmet, Magenta",Null,www.amazon.com/Razor-13111261-Electric-Scooter-Multi-Sport/dp/B0BPVVNJWS/ref=sr_1_208?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661184&amp;sprefix=s%2Caps%2C6431&amp;sr=8-208,https://m.media-amazon.com/images/I/51EBs3DItPL._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  DaCool Kids Bike Helmet Set Skateboard Knee Pads - Kids Helmet Elbow Pads Wrist Guards Adjustable for 3~10yrs Girl Boy Kids Protective Gear Set for Sport Cycling Bike Roller Skating Scooter",$34.99,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTozOTA2NTM3ODMwMDY2NDc3OjE2OTA2NjExODQ6c3BfbXRmOjIwMDAzODQ0NjcyNTEyMTo6MDo6&amp;url=%2FDaCool-Protective-Adjustable-Toddler-Cycling%2Fdp%2FB07VVNXMHH%2Fref%3Dsr_1_209_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661184%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-209-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/71jvQqivq3L._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Scooter – Scooter for Teenager – Kick Scooter – 2 Wheel Scooter with Adjustable T-Bar Handlebar – Folding Adult Kick Scooter with Alloy Anti-Slip Deck",$68.79,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTozOTA2NTM3ODMwMDY2NDc3OjE2OTA2NjExODQ6c3BfbXRmOjIwMDA4Njc5OTY1NDg5ODo6MDo6&amp;url=%2FScooter-Teenager-Adjustable-Handlebar-Anti-Slip%2Fdp%2FB087VRG9L8%2Fref%3Dsr_1_210_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661184%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-210-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/81txDBPhrrL._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  RiToEasysports Electric Scooter Hub Motor with Tire Compatible with M365 1s Electric Scooter",$111.95,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTozOTA2NTM3ODMwMDY2NDc3OjE2OTA2NjExODQ6c3BfbXRmOjMwMDAxNTkwODYxMDAwMjo6MDo6&amp;url=%2FRiToEasysports-Electric-Scooter-Motor-Compatible%2Fdp%2FB0BB89WWGS%2Fref%3Dsr_1_211_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661184%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-211-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/719HLaBTxOL._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Compact Folding Bike Lock, Duty Anti Theft Bicycle Chain Lock, with 3 Keys & Mounting Bracket, Special Steel Security Electric Bike Lock, 24.8 inch, for Scooters, Collapsible Doors",$25.99,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTozOTA2NTM3ODMwMDY2NDc3OjE2OTA2NjExODQ6c3BfbXRmOjIwMDA2NzQyMTg4MzY5ODo6MDo6&amp;url=%2FDandelion-Mounting-Security-Electric-Collapsible%2Fdp%2FB0B3WSNHNZ%2Fref%3Dsr_1_212_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661184%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-212-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61sWtdGA8-L._AC_UL320_.jpg
"Allek Kick Scooter B02, Lean `N Glide Scooter with Extra Wide PU Light-Up Wheels and 4 Adjustable Heights for Children from 3-12yrs (Black)",$69.99,www.amazon.com/Allek-Scooter-Light-Up-Adjustable-Children/dp/B07S64PYMM/ref=sr_1_213?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661184&amp;sprefix=s%2Caps%2C6431&amp;sr=8-213,https://m.media-amazon.com/images/I/61JxQyUrkGL._AC_UL320_.jpg
"Circuit Board Dashboard,Electric Scooters Repair Parts Controller Board for ES1 ES2 ES3 ES4 Electric Scooter",$24.74,www.amazon.com/Dilwe-Dashboard-Electric-Scooters-Controller/dp/B0BPYSN11F/ref=sr_1_214?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661184&amp;sprefix=s%2Caps%2C6431&amp;sr=8-214,https://m.media-amazon.com/images/I/51lWmqx-DBL._AC_UL320_.jpg
"67i Scooter for Kids 3 Wheel Scooter Kids Kick Scooter for Toddler Girls Boys Scooter with Adjustable Height and Light-Up Wheels Scooter for Children Ages 3-12",$49.99,www.amazon.com/67i-Adjustable-Flashing-Foldable-Scooters/dp/B07DCNZK2P/ref=sr_1_215?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661184&amp;sprefix=s%2Caps%2C6431&amp;sr=8-215,https://m.media-amazon.com/images/I/51FFZrmvSuL._AC_UL320_.jpg
"Birdie Kick Scooter for Kids, 3-Wheeled, Adjustable Height Handle, Lean to Steer, Back Stomp Brake",Null,www.amazon.com/OBB0UB2-Non-Electric-Scooter-Adjustable-Electric/dp/B081P7PGM5/ref=sr_1_216?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661184&amp;sprefix=s%2Caps%2C6431&amp;sr=8-216,https://m.media-amazon.com/images/I/71GzPnsowzL._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Glodorm Handle Bar Grip for Ninebot Scooter Replacement Handle Grips Accessories for Segway Ninebot MAX Electric Scooter",$17.99,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTozOTA2NTM3ODMwMDY2NDc3OjE2OTA2NjExODQ6c3BfbXRmOjIwMDA0OTY3NDM2ODUxMTo6MDo6&amp;url=%2FGlodorm-Ninebot-Replacement-Accessories-Electric%2Fdp%2FB08L3Y56DP%2Fref%3Dsr_1_217_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661184%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-217-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/51q4rLKxF5L._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Glodorm Waterproof Dashboard Cover Shell for Ninebot Scooter Silicone Protective Case Accessories for Segway Ninebot MAX Electric Scooter",$11.89,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTozOTA2NTM3ODMwMDY2NDc3OjE2OTA2NjExODQ6c3BfbXRmOjIwMDAyMTM0NTYyMzcxMTo6MDo6&amp;url=%2FGlodorm-Waterproof-Dashboard-Protective-Accessories%2Fdp%2FB07ZK9LR9W%2Fref%3Dsr_1_218_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661184%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-218-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/61GqpbnecCL._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Fuzion Z250 SE Pro Scooters - Trick Scooter - Intermediate and Beginner Stunt Scooters for Kids 8 Years and Up, Teens and Adults – Durable Freestyle Kick Scooter for Boys and Girls",$109.99,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTozOTA2NTM3ODMwMDY2NDc3OjE2OTA2NjExODQ6c3BfbXRmOjIwMDA1NTY3OTkyMDA5ODo6MDo6&amp;url=%2FFuzion-Z250-Pro-Scooters-Intermediate%2Fdp%2FB08FBR2KD7%2Fref%3Dsr_1_219_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661184%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-219-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/71Czl52rq2L._AC_UL320_.jpg
"SponsoredSponsored You’re seeing this ad based on the product’s relevance to your search query.Leave ad feedback  Elevate Duo Youth/Adult Folding Kick Scooter, Ages 8 Years and Up, Kickstand, Max Rider Weight 220 Pounds",$103.75,www.amazon.com/sspa/click?ie=UTF8&amp;spc=MTozOTA2NTM3ODMwMDY2NDc3OjE2OTA2NjExODQ6c3BfbXRmOjIwMDA5NTkzMDA3MzM3MTo6MDo6&amp;url=%2FMongoose-Elevate-Folding-Scooter-Kickstand%2Fdp%2FB09GJVTKN3%2Fref%3Dsr_1_220_sspa%3Fcrid%3D1UDILHFFBU3HS%26keywords%3Delectric%2Bscooter%26qid%3D1690661184%26sprefix%3Ds%252Caps%252C6431%26sr%3D8-220-spons%26sp_csd%3Dd2lkZ2V0TmFtZT1zcF9tdGY%26psc%3D1,https://m.media-amazon.com/images/I/71HE1L4Xq4L._AC_UL320_.jpg
"Neon Electric Kick Scooter - ES10/20/30 Models - 18.6-50 Miles Range & 15.5-20 MPH, Dual Brakes - Commuter Electric Scooter for Adults & Teens",Null,www.amazon.com/OKAI-NEON-Electric-Scooter-Lightweight/dp/B09WV9KFSM/ref=sr_1_221?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661184&amp;sprefix=s%2Caps%2C6431&amp;sr=8-221,https://m.media-amazon.com/images/I/51BIFyWq+gL._AC_UL320_.jpg
"YBang Aluminum Alloy Handlebar Grip Handle for Dualtron 1/2/3/Thunder/Eagel/ULTRA Electric Scooter Spare Parts Modification Kit Accessories",$24.99,www.amazon.com/Universal-Handlebar-MINIMOTOR-Modification-Accessories/dp/B09Z8KPCCL/ref=sr_1_222?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661184&amp;sprefix=s%2Caps%2C6431&amp;sr=8-222,https://m.media-amazon.com/images/I/71aSNnRc+LL._AC_UL320_.jpg
"SWAGTRON K5 3-Wheel Kids Scooter with Light-Up Wheels | Quick Assembly | ASTM-Certified | Height-Adjustable for Boys or Girls Ages 3+",$39.99,www.amazon.com/Swagtron-Light-Up-Assembly-ASTM-Certified-Height-Adjustable/dp/B07MR86MFZ/ref=sr_1_223?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661184&amp;sprefix=s%2Caps%2C6431&amp;sr=8-223,https://m.media-amazon.com/images/I/61OFJqBNtQL._AC_UL320_.jpg
"Razor Jr. Lil` Kick Scooter",$32.72,www.amazon.com/Razor-Jr-Lil-Kick-Scooter/dp/B01EM4MJCG/ref=sr_1_224?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661184&amp;sprefix=s%2Caps%2C6431&amp;sr=8-224,https://m.media-amazon.com/images/I/81Q7T9OmI4L._AC_UL320_.jpg
"Gotrax KS1/KS3 Kids Kick Scooter, LED Lighted Wheels and 3Adjustable Height Handlebars, Lean-to-Steer & Widen Anti-Slip Deck, 3 Wheel Scooter for Boys & Girls Ages 2-8 and up to 100 Lbs",$34.99,www.amazon.com/Gotrax-Adjustable-Handlebars-Removable-Anti-Slip/dp/B0BXP66TTC/ref=sr_1_225?crid=1UDILHFFBU3HS&amp;keywords=electric+scooter&amp;qid=1690661184&amp;sprefix=s%2Caps%2C6431&amp;sr=8-225,https://m.media-amazon.com/images/I/51-Ha-M6uXL._AC_UL320_.jpg
